,bill_resolution_type,bill_type,bill_type_label,congress,current_status,current_status_date,current_status_description,current_status_label,display_number,docs_house_gov_postdate,id,introduced_date,is_alive,is_current,link,lock_title,major_actions,noun,number,senate_floor_schedule_postdate,sliplawnum,sliplawpubpriv,source,source_link,sponsor.bioguideid,sponsor.birthday,sponsor.cspanid,sponsor.firstname,sponsor.gender,sponsor.gender_label,sponsor.id,sponsor.lastname,sponsor.link,sponsor.middlename,sponsor.name,sponsor.namemod,sponsor.nickname,sponsor.osid,sponsor.pvsid,sponsor.sortname,sponsor.twitterid,sponsor.youtubeid,sponsor_role.caucus,sponsor_role.congress_numbers,sponsor_role.current,sponsor_role.description,sponsor_role.district,sponsor_role.enddate,sponsor_role.extra,sponsor_role.extra.address,sponsor_role.extra.contact_form,sponsor_role.extra.fax,sponsor_role.extra.office,sponsor_role.id,sponsor_role.leadership_title,sponsor_role.party,sponsor_role.person,sponsor_role.phone,sponsor_role.role_type,sponsor_role.role_type_label,sponsor_role.senator_class,sponsor_role.senator_class_label,sponsor_role.senator_rank,sponsor_role.startdate,sponsor_role.state,sponsor_role.title,sponsor_role.title_long,sponsor_role.website,thomas_link,title,title_without_number,titles,clean_title
78,bill,senate_bill,S.,111,referred,2010-11-19,"This bill was introduced on November 19, 2010, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 3976,,7188,2010-11-19,False,False,https://www.govtrack.us/congress/bills/111/s3976,False,"[[datetime.datetime(2010, 11, 19, 0, 0), 2, Read twice and referred to the Committee on Finance., <action datetime=""2010-11-19"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Finance.</text>
    </action>
  ]]",bill,3976,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s3976:,S. 3976 (111th): Emergency Senior Citizens Relief Act of 2010,Emergency Senior Citizens Relief Act of 2010,"[[short, introduced, Emergency Senior Citizens Relief Act of 2010], [official, introduced, A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.]]",Emergency Senior Citizens Relief Act of 2010
79,bill,senate_bill,S.,111,referred,2009-03-25,"This bill was introduced on March 25, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 703,,7291,2009-03-25,False,False,https://www.govtrack.us/congress/bills/111/s703,False,"[[datetime.datetime(2009, 3, 25, 0, 0), 2, Read twice and referred to the Committee on Finance., <action datetime=""2009-03-25"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Finance.</text>
    </action>
  ]]",bill,703,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s703:,S. 703 (111th): American Health Security Act of 2009,American Health Security Act of 2009,"[[short, introduced, American Health Security Act of 2009], [official, introduced, A bill to provide for health care for every American and to control the cost and enhance the quality of the health care system.]]",American Health Security Act of 2009
80,bill,senate_bill,S.,111,referred,2009-11-19,"This bill was introduced on November 19, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 2804,,7318,2009-11-19,False,False,https://www.govtrack.us/congress/bills/111/s2804,False,"[[datetime.datetime(2009, 11, 19, 0, 0), 2, Read twice and referred to the Committee on the Judiciary., <action datetime=""2009-11-19"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on the Judiciary.</text>
    </action>
  ]]",bill,2804,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s2804:,S. 2804 (111th): Employ America Act,Employ America Act,"[[short, introduced, Employ America Act], [official, introduced, A bill to require employers to certify that they have not and will not lay off a large number of employees before they are allowed to employ foreign workers in the United States, and for other purposes.]]",Employ America Act
81,bill,senate_bill,S.,111,referred,2010-06-24,"This bill was introduced on June 24, 2010, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 3531,,7665,2010-06-24,False,False,https://www.govtrack.us/congress/bills/111/s3531,False,"[[datetime.datetime(2010, 6, 24, 0, 0), 2, Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry., <action datetime=""2010-06-24"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.</text>
    </action>
  ]]",bill,3531,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s3531:,S. 3531 (111th): Dairy Market Stabilization Act of 2010,Dairy Market Stabilization Act of 2010,"[[short, introduced, Dairy Market Stabilization Act of 2010], [official, introduced, A bill to amend the Dairy Production Stabilization Act of 1983 to establish a dairy market stabilization program.]]",Dairy Market Stabilization Act of 2010
82,bill,senate_bill,S.,111,referred,2009-06-10,"This bill was introduced on June 10, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 1225,,7913,2009-06-10,False,False,https://www.govtrack.us/congress/bills/111/s1225,False,"[[datetime.datetime(2009, 6, 10, 0, 0), 2, Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry., <action datetime=""2009-06-10"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.</text>
    </action>
  ]]",bill,1225,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s1225:,S. 1225 (111th): Energy Market Manipulation Prevention Act,Energy Market Manipulation Prevention Act,"[[short, introduced, Energy Market Manipulation Prevention Act], [official, introduced, A bill to require the Commodity Futures Trading Commission to take certain actions to prevent the manipulation of energy markets, and for other purposes.]]",Energy Market Manipulation Prevention Act
83,bill,senate_bill,S.,111,referred,2009-04-02,"This bill was introduced on April 2, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 792,,5496,2009-04-02,False,False,https://www.govtrack.us/congress/bills/111/s792,False,"[[datetime.datetime(2009, 4, 2, 0, 0), 2, Read twice and referred to the Committee on Health, Education, Labor, and Pensions., <action datetime=""2009-04-02"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Health, Education, Labor, and Pensions.</text>
    </action>
  ]]",bill,792,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s792:,S. 792 (111th): Improvement of the National Program of Cancer Registries Act,Improvement of the National Program of Cancer Registries Act,"[[short, introduced, Improvement of the National Program of Cancer Registries Act], [official, introduced, A bill to amend the Public Health Service Act to improve the National Program of Cancer Registries by expanding data collection and allowing data sharing for public health objectives, while preserving the confidentiality of patients, and for other purposes.]]",Improvement of the National Program of Cancer Registries Act
84,bill,senate_bill,S.,111,referred,2009-01-07,"This bill was introduced on January 7, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 25,,8355,2009-01-07,False,False,https://www.govtrack.us/congress/bills/111/s25,False,"[[datetime.datetime(2009, 1, 7, 0, 0), 2, Read twice and referred to the Committee on Commerce, Science, and Transportation., <action datetime=""2009-01-07"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Commerce, Science, and Transportation.</text>
    </action>
  ]]",bill,25,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s25:,S. 25 (111th): Digital TV Transition Fairness Act,Digital TV Transition Fairness Act,"[[short, introduced, Digital TV Transition Fairness Act], [official, introduced, A bill to ensure access to basic broadcast television after the Digital Television Transition, and for other purposes.]]",Digital TV Transition Fairness Act
85,bill,senate_bill,S.,111,referred,2009-10-19,"This bill was introduced on October 19, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 1798,,2007,2009-10-19,False,False,https://www.govtrack.us/congress/bills/111/s1798,False,"[[datetime.datetime(2009, 10, 19, 0, 0), 2, Read twice and referred to the Committee on Veterans' Affairs., <action datetime=""2009-10-19"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Veterans' Affairs.</text>
    </action>
  ]]",bill,1798,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s1798:,S. 1798 (111th): Automatic Reserve Component Enrollment Act of 2009,Automatic Reserve Component Enrollment Act of 2009,"[[short, introduced, Automatic Reserve Component Enrollment Act of 2009], [official, introduced, A bill to provide for the automatic enrollment of demobilizing members of the National Guard and Reserve in health care and dental care programs of the Department of Veterans Affairs, and for other purposes.]]",Automatic Reserve Component Enrollment Act of 2009
86,resolution,senate_resolution,S.Res.,111,referred,2010-09-29,"This resolution was introduced on September 29, 2010, in a previous session of Congress, but was not enacted.",Referred to Committee,S.Res. 664,,2556,2010-09-29,False,False,https://www.govtrack.us/congress/bills/111/sres664,False,"[[datetime.datetime(2010, 9, 29, 0, 0), 2, Referred to the Committee on Finance., <action datetime=""2010-09-29"" state=""REFERRED"">
      <text>Referred to the Committee on Finance.</text>
      <reference ref=""CR S7835-7836"" label=""text of measure as introduced""/>
    </action>
  ]]",resolution,664,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:sres664:,"S.Res. 664 (111th): A resolution expressing the sense of the Senate in opposition to privatizing Social Security, raising the retirement age, or other similar cuts to benefits under title II of the Social Security Act.","A resolution expressing the sense of the Senate in opposition to privatizing Social Security, raising the retirement age, or other similar cuts to benefits under title II of the Social Security Act.","[[official, introduced, A resolution expressing the sense of the Senate in opposition to privatizing Social Security, raising the retirement age, or other similar cuts to benefits under title II of the Social Security Act.]]","A resolution expressing the sense of the Senate in opposition to privatizing Social Security, raising the retirement age, or other similar cuts to benefits under title II of the Social Security Act."
87,bill,senate_bill,S.,111,referred,2010-06-24,"This bill was introduced on June 24, 2010, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 3533,,2878,2010-06-24,False,False,https://www.govtrack.us/congress/bills/111/s3533,False,"[[datetime.datetime(2010, 6, 24, 0, 0), 2, Read twice and referred to the Committee on Finance., <action datetime=""2010-06-24"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Finance.</text>
    </action>
  ]]",bill,3533,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s3533:,S. 3533 (111th): Responsible Estate Tax Act,Responsible Estate Tax Act,"[[short, introduced, Responsible Estate Tax Act], [official, introduced, A bill to amend the Internal Revenue Code of 1986 to reinstate estate and generation-skipping taxes, and for other purposes.]]",Responsible Estate Tax Act
88,bill,senate_bill,S.,111,referred,2009-08-06,"This bill was introduced on August 6, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 1621,,10857,2009-08-06,False,False,https://www.govtrack.us/congress/bills/111/s1621,False,"[[datetime.datetime(2009, 8, 6, 0, 0), 2, Read twice and referred to the Committee on Energy and Natural Resources., <action datetime=""2009-08-06"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Energy and Natural Resources.</text>
    </action>
  ]]",bill,1621,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s1621:,S. 1621 (111th): Thermal Energy Efficiency Act of 2009,Thermal Energy Efficiency Act of 2009,"[[short, introduced, Thermal Energy Efficiency Act of 2009], [official, introduced, A bill to improve thermal energy efficiency and use, and for other purposes.]]",Thermal Energy Efficiency Act of 2009
89,bill,senate_bill,S.,111,referred,2009-09-25,"This bill was introduced on September 25, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 1721,,6407,2009-09-25,False,False,https://www.govtrack.us/congress/bills/111/s1721,False,"[[datetime.datetime(2009, 9, 25, 0, 0), 2, Read twice and referred to the Committee on Energy and Natural Resources., <action datetime=""2009-09-25"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Energy and Natural Resources.</text>
    </action>
  ]]",bill,1721,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s1721:,S. 1721 (111th): Transportation Low Emissions Energy Plan 2020 Act,Transportation Low Emissions Energy Plan 2020 Act,"[[short, introduced, Transportation Low Emissions Energy Plan 2020 Act], [official, introduced, A bill to require the Secretary of Transportation to develop a national transportation low emissions energy plan.]]",Transportation Low Emissions Energy Plan 2020 Act
90,bill,senate_bill,S.,111,referred,2009-09-17,"This bill was introduced on September 17, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 1685,,6806,2009-09-17,False,False,https://www.govtrack.us/congress/bills/111/s1685,False,"[[datetime.datetime(2009, 9, 17, 0, 0), 2, Read twice and referred to the Committee on Finance., <action datetime=""2009-09-17"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Finance.</text>
    </action>
  ]]",bill,1685,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s1685:,S. 1685 (111th): Emergency Senior Citizens Relief Act of 2009,Emergency Senior Citizens Relief Act of 2009,"[[short, introduced, Emergency Senior Citizens Relief Act of 2009], [official, introduced, A bill to provide an emergency benefit of $250 to seniors, veterans, and persons with disabilities in 2010 to compensate for the lack of a cost-of-living adjustment for such year, and for other purposes.]]",Emergency Senior Citizens Relief Act of 2009
91,bill,senate_bill,S.,111,reported,2010-08-05,"This bill was introduced on August 5, 2010, in a previous session of Congress, but was not enacted.",Reported by Committee,S. 3460,,4013,2010-06-07,False,False,https://www.govtrack.us/congress/bills/111/s3460,False,"[[datetime.datetime(2010, 6, 7, 0, 0), 2, Read twice and referred to the Committee on Energy and Natural Resources., <action datetime=""2010-06-07"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Energy and Natural Resources.</text>
    </action>
    ], [datetime.datetime(2010, 8, 5, 0, 0), 3, Committee on Energy and Natural Resources. Ordered to be reported with an amendment in the nature of a substitute favorably., <calendar datetime=""2010-08-05"" state=""REPORTED"">
      <text>Committee on Energy and Natural Resources. Ordered to be reported with an amendment in the nature of a substitute favorably.</text>
    </calendar>
    ]]",bill,3460,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s3460:,S. 3460 (111th): 10 Million Solar Roofs Act of 2010,10 Million Solar Roofs Act of 2010,"[[short, introduced, 10 Million Solar Roofs Act of 2010], [short, reported to senate, 10 Million Solar Roofs Act of 2010], [official, introduced, A bill to require the Secretary of Energy to provide funds to States for rebates, loans, and other incentives to eligible individuals or entities for the purchase and installation of solar energy systems for properties located in the United States, and for other purposes.]]",10 Million Solar Roofs Act of 2010
92,bill,senate_bill,S.,111,referred,2010-02-23,"This bill was introduced on February 23, 2010, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 3023,,4267,2010-02-23,False,False,https://www.govtrack.us/congress/bills/111/s3023,False,"[[datetime.datetime(2010, 2, 23, 0, 0), 2, Read twice and referred to the Committee on Armed Services., <action datetime=""2010-02-23"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Armed Services.</text>
    </action>
  ]]",bill,3023,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s3023:,S. 3023 (111th): Stop Outsourcing Security Act,Stop Outsourcing Security Act,"[[short, introduced, Stop Outsourcing Security Act], [official, introduced, A bill to phase out the use of private military contractors.]]",Stop Outsourcing Security Act
93,bill,senate_bill,S.,111,referred,2010-02-04,"This bill was introduced on February 4, 2010, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 2993,,4944,2010-02-04,False,False,https://www.govtrack.us/congress/bills/111/s2993,False,"[[datetime.datetime(2010, 2, 4, 0, 0), 2, Read twice and referred to the Committee on Energy and Natural Resources., <action datetime=""2010-02-04"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Energy and Natural Resources.</text>
    </action>
  ]]",bill,2993,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s2993:,S. 2993 (111th): 10 Million Solar Roofs and 10 Million Gallons of Solar Water Heating Act of 2010,10 Million Solar Roofs and 10 Million Gallons of Solar Water Heating Act of 2010,"[[short, introduced, 10 Million Solar Roofs and 10 Million Gallons of Solar Water Heating Act of 2010], [official, introduced, A bill to increase the quantity of solar photovoltaic electricity by providing rebates for the purchase and installation of an additional 10,000,000 solar roofs and additional solar water heating systems with a cumulative capacity of 10,000,000 gallons by 2019.]]",10 Million Solar Roofs and 10 Million Gallons of Solar Water Heating Act of 2010
94,bill,house_bill,H.R.,104,referred,1995-07-20,"This bill was introduced on July 20, 1995, in a previous session of Congress, but was not enacted.",Referred to Committee,H.R. 2085,,103129,1995-07-20,False,False,https://www.govtrack.us/congress/bills/104/hr2085,False,"[[datetime.datetime(1995, 7, 20, 0, 0), 2, Referred to the House Committee on Commerce., <action datetime=""1995-07-20"" state=""REFERRED"">
      <text>Referred to the House Committee on Commerce.</text>
    </action>
    ]]",bill,2085,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,[104],False,Representative for Vermont At Large,0.0,1997-01-03,,,,,,3006,,Independent,400357,,representative,Representative,,,,1995-01-04,VT,Rep.,Representative,,http://thomas.loc.gov/cgi-bin/bdquery/z?d104:hr2085:,H.R. 2085 (104th): Bovine Growth Hormone Milk Labeling and Residue Test Act,Bovine Growth Hormone Milk Labeling and Residue Test Act,"[[short, introduced, Bovine Growth Hormone Milk Labeling and Residue Test Act], [official, introduced, To amend the Federal Food, Drug, and Cosmetic Act to require labeling for milk and milk products produced from cows which have been treated with synthetic bovine growth hormone, to direct the development of a synthetic bovine growth hormone residue test, and for other purposes.]]",Bovine Growth Hormone Milk Labeling and Residue Test Act
